label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label_name
4,14,4,457,5,30,24,209,223,26,14,137,103,21,132,53,92,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,24,84,26,508,578,60,76,54,223,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,128,248,210,53,81,21,47,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,233,22,49,141,6,104,307,428,3,128,24,84,76,781,4,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,121,9,221,45,76,269,9,137,23,13,2,32,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,131,248,210,24,84,26,66,30,3,121,9,2,179,28,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,89,23,21,26,579,987,3,24,580,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,163,14,4,35,235,3,12,9,263,45,399,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,107,24,84,26,782,269,22,49,170,71,65,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,2,6,104,22,49,163,107,24,157,53,15,81,21,200,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,24,84,53,92,21,47,35,150,71,3,23,13,121,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,419,248,210,458,510,168,7,14,26,150,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,4,14,458,5,7,30,24,131,223,362,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,12,9,121,13,144,28,459,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,53,81,128,248,210,76,54,45,47,6,367,169,366,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,53,15,338,248,210,21,200,366,47,45,70,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,4,14,66,510,168,7,3,128,24,84,55,182,15,102,563,23,9,13,94,0,0,0,0,0,0,0,0,Chicken pox
4,76,55,460,24,84,81,15,114,21,200,21,47,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,22,49,459,83,78,109,2,40,36,2,65,289,14,4,6,220,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,12,9,23,13,83,78,109,2,40,36,3,24,84,55,53,6,269,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,236,24,84,4,223,398,66,5,98,3,55,121,9,13,170,71,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,2,6,224,244,399,581,163,14,53,92,22,49,2,65,170,45,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,54,24,248,210,53,92,21,200,3,89,149,13,121,9,2,40,78,109,22,49,0,0,0,0,0,0,0,Chicken pox
4,6,231,257,233,509,234,75,657,45,121,9,2,40,78,109,321,22,49,0,0,0,0,0,0,0,0,0,Chicken pox
4,65,22,49,2,36,78,109,61,107,24,84,280,176,4,182,15,6,269,247,0,0,0,0,0,0,0,0,Chicken pox
4,128,24,84,26,578,60,42,3,121,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,89,23,21,26,69,9,13,24,84,76,54,10,6,42,170,45,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,2,144,170,45,24,84,53,29,21,200,6,236,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,12,9,54,248,210,13,66,5,48,2,40,78,109,2,32,94,87,151,368,400,0,0,0,0,0,0,0,Chicken pox
4,12,9,24,84,14,26,2,65,459,22,49,47,32,507,6,236,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,163,14,53,15,21,235,3,12,9,45,582,66,21,66,5,30,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
4,24,131,84,26,21,200,264,3,12,9,13,160,2,231,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicken pox
5,249,164,52,6,322,3,6,270,144,28,11,5,9,6,12,40,783,461,0,0,0,0,0,0,0,0,0,Common Cold
5,52,70,322,83,249,511,61,127,2,270,65,245,5,9,3,6,12,988,461,0,0,0,0,0,0,0,0,Common Cold
5,164,425,83,281,31,2,6,32,144,11,27,180,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,164,989,10,31,27,180,2,32,65,11,249,58,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,127,164,26,281,270,179,656,111,158,784,9,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,127,164,270,47,26,323,65,509,111,158,16,9,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,18,65,194,164,425,18,270,158,660,257,233,59,12,9,2,40,785,0,0,0,0,0,0,0,0,0,0,Common Cold
5,2,6,179,104,511,5,83,10,661,179,158,784,9,6,12,40,786,0,0,0,0,0,0,0,0,0,0,Common Cold
5,18,65,194,20,18,33,424,218,11,10,5,31,266,12,58,2,70,142,32,0,0,0,0,0,0,0,0,Common Cold
5,18,65,194,164,5,48,661,65,158,16,2,40,786,12,58,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,249,164,2,6,144,990,20,6,25,5,787,462,52,20,15,2,54,512,0,0,0,0,0,0,0,0,0,Common Cold
5,249,511,231,104,20,6,42,5,991,52,20,15,3,54,512,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,234,164,367,65,5,787,267,52,20,20,6,16,15,3,2,512,131,0,0,0,0,0,0,0,0,0,0,Common Cold
5,2,6,65,104,37,6,50,11,20,16,5,8,992,211,212,369,52,6,189,181,0,0,0,0,0,0,0,Common Cold
5,164,5,2,6,179,104,3,5,583,462,193,52,20,2,6,146,15,2,54,0,0,0,0,0,0,0,0,Common Cold
5,463,5,309,2,104,65,20,2,6,146,5,583,462,993,52,15,3,2,237,0,0,0,0,0,0,0,0,Common Cold
5,211,2,305,369,75,584,24,127,2,339,65,61,5,42,97,20,248,210,2,788,286,178,0,0,0,0,0,Common Cold
5,75,6,24,211,2,369,233,20,6,60,3,152,248,210,54,11,5,97,0,0,0,0,0,0,0,0,0,Common Cold
5,211,2,429,75,18,24,393,257,233,20,6,146,69,54,248,210,3,11,5,97,0,0,0,0,0,0,0,Common Cold
5,75,160,24,60,52,2,429,369,2,370,104,144,28,234,11,464,20,2,25,146,152,183,15,994,340,0,0,Common Cold
5,52,160,2,429,369,75,160,24,21,2,324,94,234,995,464,146,186,20,163,15,183,338,340,0,0,0,0,Common Cold
5,234,164,75,789,662,305,35,51,2,40,365,663,20,72,2,65,86,5,97,264,248,210,419,0,0,0,0,Common Cold
5,75,24,371,28,3,212,211,27,180,160,2,144,5,48,51,3,5,464,20,248,210,54,0,0,0,0,0,Common Cold
5,75,127,24,322,120,585,211,3,113,5,68,51,127,2,586,61,5,20,115,465,248,210,0,0,0,0,0,Common Cold
5,52,2,18,391,75,127,24,322,61,17,16,5,51,98,61,19,2,18,33,93,109,0,0,0,0,0,0,Common Cold
5,75,372,24,322,52,160,429,3,68,51,17,16,61,93,109,19,18,33,0,0,0,0,0,0,0,0,0,Common Cold
5,75,372,24,209,996,365,391,211,11,5,464,17,16,93,109,19,34,0,0,0,0,0,0,0,0,0,0,Common Cold
5,75,160,24,131,2,40,365,357,211,11,5,997,17,2,6,499,93,109,19,6,25,0,0,0,0,0,0,Common Cold
5,11,5,2,373,998,52,18,391,8,587,212,3,5,97,11,7,17,93,109,19,34,0,0,0,0,0,0,Common Cold
5,45,218,11,270,211,391,587,212,3,500,97,245,7,17,93,109,19,34,0,0,0,0,0,0,0,0,0,Common Cold
5,218,11,270,45,211,369,587,212,3,11,115,7,17,93,109,19,34,0,0,0,0,0,0,0,0,0,0,Common Cold
5,11,270,325,45,211,369,81,567,59,11,97,16,17,401,93,19,16,5,0,0,0,0,0,0,0,0,0,Common Cold
5,11,425,999,421,429,52,81,567,61,20,11,218,464,17,16,19,16,5,93,109,0,0,0,0,0,0,0,Common Cold
5,249,11,2,6,270,211,357,5,115,17,16,93,109,19,3,6,25,0,0,0,0,0,0,0,0,0,0,Common Cold
5,11,425,6,373,115,768,133,211,1000,391,93,109,17,16,19,18,33,64,0,0,0,0,0,0,0,0,0,Common Cold
5,249,11,1001,211,459,357,1002,191,17,16,576,93,109,19,3,6,790,0,0,0,0,0,0,0,0,0,0,Common Cold
5,11,5,177,35,51,20,16,2,40,5,97,663,17,52,142,5,2,6,369,0,0,0,0,0,0,0,0,Common Cold
5,18,65,194,20,18,33,424,218,11,10,5,31,266,12,58,2,70,142,32,0,0,0,0,0,0,0,0,Common Cold
5,8,23,503,1003,199,20,6,33,424,23,11,52,18,429,358,211,212,6,367,70,65,0,0,0,0,0,0,Common Cold
5,2,6,104,5,94,6,50,11,20,6,25,5,211,212,52,6,369,2,6,142,367,0,0,0,0,0,0,Common Cold
5,18,65,194,20,18,33,424,218,11,10,5,31,266,12,58,393,647,2,6,142,753,0,0,0,0,0,0,Common Cold
5,6,767,194,89,23,11,25,20,10,5,31,266,12,58,393,2,144,142,0,0,0,0,0,0,0,0,0,Common Cold
5,789,164,52,142,3,127,373,65,245,5,9,3,6,12,64,340,0,0,0,0,0,0,0,0,0,0,0,Common Cold
5,2,325,5,430,322,52,11,5,5,17,7,9,6,12,8,23,304,30,0,0,0,0,0,0,0,0,0,Common Cold
5,15,131,65,20,146,75,195,24,52,6,1004,8,587,212,17,16,576,93,109,0,0,0,0,0,0,0,0,Common Cold
5,257,233,2,40,15,237,75,24,20,2,146,23,430,1005,81,212,93,109,17,16,0,0,0,0,0,0,0,Common Cold
5,2,18,32,248,210,419,75,195,20,16,211,567,52,429,93,109,17,16,0,0,0,0,0,0,0,0,0,Common Cold
5,149,11,270,45,81,144,211,357,61,17,16,97,11,93,19,149,7,0,0,0,0,0,0,0,0,0,0,Common Cold
5,24,371,75,28,211,3,113,169,585,51,18,394,141,181,28,248,210,186,3,5,20,191,0,0,0,0,0,Common Cold
5,160,10,513,512,75,2,365,1006,211,17,2,18,499,245,5,464,401,93,19,16,5,0,0,0,0,0,0,Common Cold
6,81,23,43,7,588,55,4,14,204,290,26,137,103,366,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,31,291,1007,661,1008,29,7,28,24,84,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,23,43,7,47,35,111,664,368,292,3,22,514,2,32,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,36,41,22,49,190,43,29,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,12,9,137,23,13,26,7,791,31,170,71,589,7,282,75,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,2,70,144,94,233,109,515,14,15,21,792,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,23,13,137,7,282,75,22,514,8,31,170,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,2,224,169,165,36,159,7,282,75,128,24,84,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,55,24,84,26,60,465,3,8,12,9,69,31,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,19,7,47,35,111,91,22,514,2,36,156,29,7,5,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,29,7,50,516,341,238,28,3,342,26,7,282,75,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,4,14,55,517,466,54,2,64,23,9,137,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,31,291,8,137,2,793,12,9,3,55,14,53,24,84,15,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,43,7,8,23,2,40,169,34,158,34,28,76,1009,121,9,137,31,0,0,0,0,0,0,0,0,0,0,Dengue
6,36,8,137,37,134,82,22,514,2,32,190,7,282,75,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,12,9,8,137,106,85,19,7,190,258,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,94,2,225,47,35,664,171,1010,467,2,588,55,14,53,15,156,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,13,8,23,137,141,212,158,121,9,69,13,128,24,84,29,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,39,2,517,155,49,2,665,589,7,29,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,19,7,8,23,2,40,169,34,24,84,26,21,66,5,30,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,55,4,14,204,290,26,137,103,21,26,7,121,9,1011,13,31,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,225,26,7,13,36,55,24,84,204,290,26,66,23,21,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,29,794,28,53,15,342,29,795,7,5,3,9,47,236,247,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,89,358,43,7,47,35,67,1012,518,467,3,22,49,47,2,32,2,40,588,0,0,0,0,0,0,0,0,Dengue
6,169,282,75,55,24,84,15,81,14,53,53,92,7,5,84,60,42,658,0,0,0,0,0,0,0,0,0,Dengue
6,2,104,2,159,519,36,590,34,282,75,54,24,1013,29,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,291,291,517,199,793,12,9,14,53,24,157,15,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,89,23,43,34,2,796,28,55,1014,9,31,9,83,193,171,453,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,36,468,37,7,82,22,49,190,2,32,53,29,15,7,28,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,55,24,84,53,92,60,465,2,1015,169,165,36,1016,121,9,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,55,4,14,204,290,26,14,24,131,50,310,114,53,156,3,22,49,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,31,291,159,7,29,3,282,75,3,152,128,24,84,29,15,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,23,43,7,47,45,35,2,40,36,28,121,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,36,41,22,49,190,14,4,75,7,150,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,12,9,69,23,13,9,137,225,26,7,31,269,247,307,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,2,70,144,94,233,109,94,23,167,10,769,289,128,24,84,53,156,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,23,13,137,7,282,75,2,144,586,258,45,269,247,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,2,224,169,165,36,137,121,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,515,14,26,60,22,49,2,179,45,2,365,428,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,19,7,13,19,7,2,40,169,34,50,360,147,469,19,128,24,84,55,81,15,53,0,0,0,0,0,Dengue
6,29,16,14,53,780,29,1017,16,5,3,121,9,47,1018,520,247,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,12,9,31,170,71,6,220,264,2,40,78,109,29,53,156,7,5,226,7,1019,75,521,292,0,0,0,Dengue
6,190,201,796,22,49,19,43,29,127,16,76,9,6,236,399,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,8,23,9,137,7,282,75,13,2,144,1020,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,522,26,7,5,2,40,78,109,121,9,10,31,170,71,3,24,84,55,29,15,0,0,0,0,0,0,0,Dengue
6,43,29,7,518,2,40,588,47,32,26,7,363,135,258,2,40,109,0,0,0,0,0,0,0,0,0,0,Dengue
6,26,7,2,225,22,49,515,14,53,81,29,795,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
6,515,14,26,3,8,12,9,69,31,13,43,29,16,226,7,29,75,0,0,0,0,0,0,0,0,0,0,Dengue
6,2,224,169,165,36,10,12,9,31,170,71,2,149,3,2,22,49,0,0,0,0,0,0,0,0,0,0,Dengue
6,14,4,21,200,2,343,43,7,522,45,71,121,9,10,31,150,0,0,0,0,0,0,0,0,0,0,0,Dengue
7,122,30,172,344,73,7,44,113,73,18,209,99,70,138,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,86,8,122,7,172,283,7,73,99,3,6,138,73,6,186,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,44,5,68,147,213,172,283,70,42,35,73,18,209,99,70,138,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,27,227,86,6,33,100,99,3,7,345,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,44,5,68,147,213,16,5,152,100,99,91,73,3,8,30,21,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,86,6,346,6,33,27,227,3,152,100,99,73,6,494,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,89,23,122,86,347,27,213,16,5,591,73,6,60,348,100,99,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,27,227,86,6,33,3,289,99,138,73,6,494,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,44,5,30,68,147,213,59,152,73,18,25,99,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,421,346,86,27,227,16,5,591,73,6,60,348,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,18,346,86,27,213,254,42,3,348,100,99,73,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,27,227,86,6,33,8,7,73,99,3,138,73,6,186,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,98,147,213,44,254,42,2,592,73,99,138,64,73,6,209,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,48,27,213,44,360,27,6,42,73,16,5,3,100,99,73,6,42,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,6,87,28,27,227,86,6,33,360,27,73,16,5,3,100,99,73,6,60,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,8,98,147,213,44,18,35,27,16,3,8,1021,374,138,99,73,3,18,21,217,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,44,98,147,213,27,305,35,16,61,8,375,374,99,138,73,3,18,21,666,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,346,6,87,27,227,27,16,99,138,3,7,375,73,6,60,186,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,102,346,147,213,18,178,27,34,100,99,73,18,60,580,3,8,30,375,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,346,6,87,27,227,27,16,99,138,3,7,375,73,6,60,186,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,102,346,147,213,18,178,27,34,100,99,73,18,60,580,3,8,30,375,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,346,6,87,27,227,27,16,99,138,3,7,375,73,6,60,186,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,122,47,18,35,147,213,99,138,27,16,61,73,18,60,465,8,375,374,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,305,35,147,213,16,5,99,138,375,16,73,3,18,21,666,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,27,227,6,33,99,138,7,375,73,6,60,186,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,48,27,227,6,87,27,16,73,6,25,293,27,6,33,6,42,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,177,178,147,213,27,18,35,34,27,73,470,6,42,5,30,16,70,50,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,68,147,213,35,27,34,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,86,8,122,7,172,283,73,6,25,293,27,6,33,6,42,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,44,89,122,402,30,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,122,374,172,344,113,86,27,73,470,6,42,5,30,16,70,50,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,172,283,86,87,27,16,73,6,25,293,27,6,33,6,42,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,172,344,6,35,44,27,35,34,27,73,470,6,42,5,30,16,70,50,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,8,5,172,283,90,44,35,27,16,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,172,283,86,87,27,16,73,6,25,293,27,6,33,6,42,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,8,5,98,172,344,44,35,27,16,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,172,344,458,5,98,452,27,35,27,16,27,73,470,6,42,5,30,16,70,50,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,86,8,122,7,172,283,73,6,25,293,27,6,33,6,42,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,122,172,344,16,44,27,73,470,6,42,5,30,16,70,50,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,44,89,122,402,30,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,8,5,172,283,90,44,35,27,16,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,172,283,86,87,27,16,73,6,25,293,27,6,33,6,42,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,172,344,6,35,44,27,35,34,27,73,470,6,42,5,30,16,70,50,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,8,5,98,172,344,44,35,27,16,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,8,5,172,283,90,44,35,27,16,73,18,33,376,347,27,6,33,6,42,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,10,5,172,90,44,35,27,16,73,18,33,376,347,27,254,33,18,244,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,6,87,28,27,227,86,6,33,363,27,170,45,3,5,7,73,91,114,99,6,138,73,2,6,186,0,0,Dimorphic Hemorrhoids
7,177,305,35,44,147,213,27,1022,794,308,73,593,377,3,18,33,73,2,6,1023,99,70,138,0,0,0,0,Dimorphic Hemorrhoids
7,5,48,122,7,360,27,227,16,5,73,114,91,99,138,73,6,494,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
7,122,172,283,30,667,86,377,593,73,34,5,73,6,60,99,138,0,0,0,0,0,0,0,0,0,0,0,Dimorphic Hemorrhoids
8,798,214,14,239,24,209,1024,114,4,123,294,145,4,366,4,0,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,26,23,366,468,24,378,14,4,3,1025,84,460,799,639,471,263,45,38,594,0,0,0,0,0,0,0,0,Fungal infection
8,14,4,239,40,800,157,3,5,799,1026,6,50,21,801,287,38,50,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,14,27,180,1027,21,4,61,163,802,114,183,295,523,214,4,0,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,14,26,249,235,4,60,4,3,84,271,668,214,803,63,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,44,4,18,60,14,26,4,3,84,271,668,214,803,63,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,4,366,5,55,14,59,114,4,123,271,145,59,472,63,639,4,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,26,21,40,655,24,114,59,157,123,431,595,4,4,214,63,55,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,4,648,44,38,70,60,1028,59,310,84,1029,595,4,431,804,271,4,214,183,0,0,0,0,0,0,0,0,Fungal infection
8,53,92,5,24,63,60,4,4,3,1030,311,46,183,669,42,0,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,60,4,5,24,183,53,92,432,239,84,4,79,183,2,370,87,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,395,6,60,14,4,432,84,123,215,3,183,4,239,40,107,523,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,395,4,204,42,14,69,403,157,123,271,4,3,670,295,107,523,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,5,60,84,4,79,148,24,378,3,432,157,123,215,145,4,79,10,432,183,239,40,107,404,0,0,0,0,Fungal infection
8,4,41,55,60,183,46,148,24,805,591,4,46,1031,226,63,295,128,404,403,84,123,271,145,4,0,0,0,Fungal infection
8,395,24,14,234,1032,4,584,21,61,348,403,802,84,4,64,107,473,4,176,806,0,0,0,0,0,0,0,Fungal infection
8,8,6,103,21,26,69,466,183,4,3,432,157,123,215,145,4,79,10,1033,239,40,128,183,0,0,0,0,Fungal infection
8,26,235,308,4,38,24,515,63,59,46,10,473,295,107,63,64,226,157,123,271,145,4,0,0,0,0,0,Fungal infection
8,8,5,21,137,14,176,359,50,28,3,310,114,4,123,294,145,84,263,214,295,107,210,0,0,0,0,0,Fungal infection
8,5,98,21,517,14,83,10,50,28,3,157,4,123,215,145,152,183,239,40,107,210,0,0,0,0,0,0,Fungal infection
8,395,4,204,42,14,403,157,4,123,294,63,4,295,107,523,0,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,21,5,137,14,239,10,50,28,3,157,4,123,294,145,4,64,524,295,107,210,0,0,0,0,0,0,0,Fungal infection
8,4,648,86,38,638,60,379,14,418,263,157,671,461,4,431,804,294,214,183,4,0,0,0,0,0,0,0,Fungal infection
8,14,176,55,362,4,137,807,672,103,21,30,4,3,800,84,107,524,83,176,336,0,0,0,0,0,0,0,Fungal infection
8,4,160,21,46,38,18,805,24,61,46,10,107,63,295,460,404,310,578,123,294,145,4,449,186,21,0,0,Fungal infection
8,5,21,4,79,10,6,24,378,3,157,123,215,145,4,79,10,107,577,239,40,107,404,6,596,60,0,0,Fungal infection
8,266,186,21,26,4,3,24,378,114,3,670,295,128,404,578,123,294,145,4,0,0,0,0,0,0,0,0,Fungal infection
8,266,42,21,26,64,24,378,114,4,3,310,157,4,123,271,145,63,295,107,404,0,0,0,0,0,0,0,Fungal infection
8,6,596,21,26,24,378,84,4,3,114,123,215,145,4,183,239,40,107,404,0,0,0,0,0,0,0,0,Fungal infection
8,266,42,21,26,64,24,378,114,4,3,310,157,1034,589,474,145,63,295,107,404,0,0,0,0,0,0,0,Fungal infection
8,6,60,86,303,84,4,3,114,239,123,474,145,4,183,370,87,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,18,60,44,303,157,4,3,310,377,808,294,145,4,10,472,214,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,277,60,44,303,809,4,3,310,377,116,215,145,4,10,33,214,0,0,0,0,0,0,0,0,0,0,0,Fungal infection
8,44,235,5,4,204,303,317,59,670,277,472,310,84,26,123,474,810,145,4,0,0,0,0,0,0,0,0,Fungal infection
